(Deal ID),(Products),(Industry),(Category),(Super Region),(Start Date),(Term in Days),(Amount $)
0063a00000hCmNSAA0,RHEL,Media/Technology,C,,7/20/2020,30.0,190.145
0063a00000hCmNTAA0,RHEL,Consulting,C,,7/20/2020,30.0,4062.95
0063a00000hDr0yAAC,RHEL,Consulting,C,,8/24/2020,30.0,4062.95
0063a00000hkNLdAAM,CONSULTING,Telecom,C,APAC,9/30/2020,,321387.59824999986
0063a00000iEPVmAAO,RHEL,Consulting,C,,9/17/2020,30.0,4062.95
0063a00000iEsbxAAC,ANSIBLE,Food/Beverage,P,,3/1/2021,365.0,136562.5
0063a00000hCv7bAAC,CLOUD INFRASTRUCTURE,,C,,7/24/2020,30.0,1855.325
0063a00000hCv7bAAC,RHEL,,C,,7/24/2020,30.0,-36.925
0063a00000hCv7bAAC,STORAGE,,C,,7/24/2020,30.0,3081.0824999999995
0063a00000hD96tAAC,RHEL,Telecom,C,,7/30/2020,30.0,4032.674
0063a00000iEnRNAA0,TRAINING,Banking,P,,12/25/2020,365.0,67600.5
0063a00000hDw1gAAC,RHEL,Banking,C,,8/26/2020,1.0,1618.268125
0063a00000hDw1gAAC,RHEL,Banking,C,,8/26/2020,365.0,415.5119750000002
0063a00000hDw0oAAC,RHEL,Financial Services,C,,8/26/2020,1.0,1016.112125
0063a00000hDw0oAAC,RHEL,Financial Services,C,,8/26/2020,365.0,1968.5236
0063a00000hD4uXAAS,RHEL,Information Technology,C,,7/29/2020,1.0,11580.754125
0063a00000hD4uXAAS,RHEL,Information Technology,C,,7/29/2020,365.0,1514.0682250000007
0063a00000hCv7BAAS,RHEL,Other,C,,7/24/2020,30.0,57.6875
0063a00000hCv7BAAS,RHEL,Other,C,,7/24/2020,30.0,724.18
0063a00000hCv7BAAS,RHEL,Other,C,,7/24/2020,30.0,3043.2375
0063a00000hCv7BAAS,RHEL,Other,C,,7/24/2020,30.0,488.70000000000016
0063a00000hCv7BAAS,RHEL,Other,C,,7/24/2020,30.0,9571.5
0063a00000hD4v0AAC,RHEL,Financial Services,C,,7/29/2020,1.0,967.123875
0063a00000hD4v0AAC,RHEL,Financial Services,C,,7/29/2020,365.0,1900.297475
0063a00000hD4vpAAC,RHEL,Banking,C,,7/29/2020,365.0,399.322725
0063a00000hD4vpAAC,RHEL,Banking,C,,7/29/2020,1.0,1564.9697499999993
0063a00000iEosEAAS,RHEL,Other,C,,9/30/2020,30.0,57.6875
0063a00000iEosEAAS,RHEL,Other,C,,9/30/2020,30.0,724.18
0063a00000iEosEAAS,RHEL,Other,C,,9/30/2020,30.0,9056.3875
0063a00000iEosEAAS,RHEL,Other,C,,9/30/2020,30.0,488.70000000000016
0063a00000iEosEAAS,RHEL,Other,C,,9/30/2020,30.0,2002.5
0063a00000iEsR8AAK,TRAINING,Education,C,EMEA,9/28/2020,,868.1802250000003
0063a00000iEsSrAAK,TRAINING,Education,C,EMEA,9/28/2020,,688.3534
0063a00000iEsSwAAK,TRAINING,Education,C,EMEA,9/30/2020,,688.3534
0063a00000iEsTLAA0,TRAINING,Education,C,EMEA,9/29/2020,,688.3534
0063a00000iEsTVAA0,TRAINING,Education,C,EMEA,9/28/2020,,688.3534
0063a00000iEsUPAA0,TRAINING,Healthcare,C,EMEA,9/28/2020,1.0,4329.568025
0063a00000gN98hAAC,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,924.96875
0063a00000gN98hAAC,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,1550.988125
0063a00000gN98hAAC,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,1948.360625
0063a00000gN98hAAC,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,1159.923125
0063a00000gNaaTAAS,RHEL,Retail,C,LATAM,9/30/2020,365.0,1319.0193
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,1095.0,2408.934275
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,5197.332850000002
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,3032.6409
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,578.14035
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,461.8090249999999
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,7151.795825000001
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,7760.217275
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,1470.7567250000006
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,4706.9878
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,1500.149675
0063a00000gNmigAAC,RHEL,Services,C,APAC,9/30/2020,365.0,2072.1348
0063a00000h93wSAAQ,OPENSHIFT,Financial Services,P,,6/2/2021,365.0,50360.0
0063a00000h93wSAAQ,OPENSHIFT,Financial Services,P,LATAM,6/2/2021,365.0,50360.0
0063a00000h93wSAAQ,MIDDLEWARE,Financial Services,P,,6/2/2021,365.0,202843.8125
0063a00000h93wSAAQ,MIDDLEWARE,Financial Services,P,LATAM,6/2/2021,365.0,202843.8125
0063a00000h93wSAAQ,RHEL,Financial Services,P,,6/2/2021,365.0,3996.72125
0063a00000h93wSAAQ,RHEL,Financial Services,P,LATAM,6/2/2021,365.0,3996.72125
0063a00000hCANtAAO,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,2469.255
0063a00000hCANtAAO,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,18732.155575000004
0063a00000hCANtAAO,MIDDLEWARE,Financial Services,C,EMEA,9/30/2020,365.0,23899.995449999995
0063a00000hCANtAAO,MIDDLEWARE,Financial Services,C,EMEA,9/30/2020,365.0,28700.00295
0063a00000hCANtAAO,MIDDLEWARE,Financial Services,C,EMEA,9/30/2020,365.0,7899.991475
0063a00000hD96AAAS,RHEL,Business Services,C,,7/30/2020,30.0,-41.13
0063a00000hD96AAAS,RHEL,Business Services,C,,7/30/2020,30.0,1281.3425
0063a00000hD96AAAS,RHEL,Business Services,C,,7/30/2020,30.0,1981.475
0063a00000hD96AAAS,RHEL,Business Services,C,,7/30/2020,30.0,215.375
0063a00000hDvwYAAS,RHEL,Other,C,,8/26/2020,30.0,694.7450000000001
0063a00000hDvwYAAS,RHEL,Other,C,,8/26/2020,30.0,78.7125
0063a00000hDvwYAAS,RHEL,Other,C,,8/26/2020,30.0,9739.7
0063a00000hDvwYAAS,RHEL,Other,C,,8/26/2020,30.0,1582.0
0063a00000hDvwYAAS,RHEL,Other,C,,8/26/2020,30.0,488.70000000000016
0063a00000hi4DeAAI,RHEL,Financial Services,C,APAC,9/30/2020,365.0,66708.220025
0063a00000hi4DeAAI,MIDDLEWARE,Financial Services,C,APAC,9/30/2020,365.0,5150.215825000001
0063a00000hi4DeAAI,RHEL,Financial Services,C,APAC,9/30/2020,365.0,61262.85015
0063a00000hi4DeAAI,MIDDLEWARE,Financial Services,C,APAC,9/30/2020,365.0,154542.44925
0063a00000hi4DeAAI,MIDDLEWARE,Financial Services,C,APAC,9/30/2020,365.0,34265.005075
0063a00000iEDpxAAG,RHEL,Government,C,EMEA,9/30/2020,365.0,3447.8426
0063a00000iETf2AAG,MIDDLEWARE,Health Care,C,,9/30/2020,365.0,5890.548125
0063a00000iElCfAAK,TRAINING,Financial Services,C,APAC,9/30/2020,365.0,21037.98835
0063a00000iEosbAAC,CLOUD INFRASTRUCTURE,,C,,9/30/2020,30.0,1855.325
0063a00000iEosbAAC,RHEL,,C,,9/30/2020,30.0,-36.925
0063a00000iEosbAAC,STORAGE,,C,,9/30/2020,30.0,3081.0824999999995
0063a00000iEpj8AAC,RHEL,Services,C,,9/30/2020,365.0,6863.479999999999
006f200001t0rnvAAA,RHEL,Government,C,EMEA,9/30/2020,365.0,435.653925
006f200001t0rnvAAA,RHEL,Government,C,EMEA,9/30/2020,1095.0,3678.213525
006f200001tnTxEAAU,MIDDLEWARE,Business Services Sector,C,EMEA,9/30/2020,1095.0,9151.777925
006f200001tohPDAAY,RHEL,Telecom,C,EMEA,9/30/2020,365.0,14644.3279
006f200001tohPDAAY,RHEL,Telecom,C,APAC,9/30/2020,365.0,14644.3279
006f200001tohPDAAY,RHEL,Telecom,C,EMEA,9/30/2020,365.0,14644.3279
006f200001tohPDAAY,MIDDLEWARE,Telecom,C,EMEA,9/30/2020,365.0,30514.271225
006f200001tohPDAAY,MIDDLEWARE,Telecom,C,APAC,9/30/2020,365.0,30514.271225
006f200001tohPDAAY,MIDDLEWARE,Telecom,C,EMEA,9/30/2020,365.0,30514.271225
006f200001tohPDAAY,MIDDLEWARE,Telecom,C,EMEA,9/30/2020,365.0,15361.763975
006f200001tohPDAAY,MIDDLEWARE,Telecom,C,APAC,9/30/2020,365.0,15361.763975
006f200001tohPDAAY,MIDDLEWARE,Telecom,C,EMEA,9/30/2020,365.0,15361.763975
006f200001tohPDAAY,MIDDLEWARE,Telecom,C,EMEA,9/30/2020,365.0,29043.97195
006f200001tohPDAAY,MIDDLEWARE,Telecom,C,APAC,9/30/2020,365.0,29043.97195
006f200001tohPDAAY,MIDDLEWARE,Telecom,C,EMEA,9/30/2020,365.0,29043.97195
006f200001za3NwAAI,RHEL,Construction,C,EMEA,9/30/2020,365.0,1025.0057000000004
006f200001zpASrAAM,OPENSHIFT,Government,C,APAC,9/30/2020,1095.0,20857.236425000006
006f200001zpASrAAM,STORAGE,Government,C,APAC,9/30/2020,1095.0,20857.236425000006
006f200001zpASrAAM,CLOUD INFRASTRUCTURE,Government,C,APAC,9/30/2020,1095.0,11627.639875
006f200001zpASrAAM,OPENSHIFT,Government,C,APAC,9/30/2020,1095.0,3846.93915
006f20000207OMeAAM,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,1025.0057000000004
006f20000207OMeAAM,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,1729.21705
0063a00000gPS76AAG,MIDDLEWARE,Manufacturing,C,EMEA,9/30/2020,365.0,20932.86335
0063a00000gPS76AAG,RHEL,Manufacturing,C,EMEA,9/30/2020,365.0,36032.156325
0063a00000hDvwyAAC,CLOUD INFRASTRUCTURE,,C,,8/26/2020,30.0,1855.325
0063a00000hDvwyAAC,RHEL,,C,,8/26/2020,30.0,-36.925
0063a00000hDvwyAAC,STORAGE,,C,,8/26/2020,30.0,3081.0824999999995
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,1349.2742749999998
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,9337.428675
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,2257.02865
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,1095.0,1903.8507
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,6982.52355
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,4624.86415
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,8606.91505
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,2804.120175
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,1351.4608750000002
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,4253.709825
0063a00000iEsfEAAS,RHEL,Services,P,APAC,7/31/2023,365.0,2257.301975
0063a00000iEsfNAAS,RHEL,Retail,B,LATAM,10/19/2021,365.0,1396.93795
0063a00000iEsfPAAS,MIDDLEWARE,Telecom,P,EMEA,11/4/2022,365.0,37353.367325
0063a00000iEsfPAAS,MIDDLEWARE,Telecom,P,APAC,11/4/2022,365.0,37353.367325
0063a00000iEsfPAAS,MIDDLEWARE,Telecom,P,EMEA,11/4/2022,365.0,18815.835075000006
0063a00000iEsfPAAS,MIDDLEWARE,Telecom,P,APAC,11/4/2022,365.0,18815.835075000006
0063a00000iEsfPAAS,MIDDLEWARE,Telecom,P,EMEA,11/4/2022,365.0,37369.36735
0063a00000iEsfPAAS,MIDDLEWARE,Telecom,P,APAC,11/4/2022,365.0,37369.36735
0063a00000iEsfPAAS,RHEL,Telecom,P,EMEA,11/4/2022,365.0,9823.821025
0063a00000iEsfPAAS,RHEL,Telecom,P,APAC,11/4/2022,365.0,9823.821025
0063a00000iEsfQAAS,RHEL,Financial Services,P,APAC,11/14/2021,365.0,69892.01475
0063a00000iEsfQAAS,RHEL,Financial Services,P,APAC,11/14/2021,365.0,76103.13615
0063a00000iEsfQAAS,MIDDLEWARE,Financial Services,P,APAC,11/14/2021,365.0,5888.529725000001
0063a00000iEsfQAAS,MIDDLEWARE,Financial Services,P,APAC,11/14/2021,365.0,39097.5803
0063a00000iEsfQAAS,MIDDLEWARE,Financial Services,P,APAC,11/14/2021,365.0,176289.048275
0063a00000hCdrcAAC,RHEL,,C,,7/15/2020,30.0,2002.5
0063a00000hCdrcAAC,RHEL,,C,,7/15/2020,30.0,1148.8849999999998
0063a00000hCdrcAAC,RHEL,,C,,7/15/2020,30.0,2509.202500000001
0063a00000hhvcaAAA,ANSIBLE,Financial Services,B,,2/28/2021,365.0,88205.0
0063a00000iEsdYAAS,ANSIBLE,Manufacturing,P,,11/30/2020,365.0,23132.625
0063a00000ia9YNAAY,TRAINING,Telecom,B,LATAM,3/31/2021,365.0,11165.237050000002
006f200001udFsSAAU,MIDDLEWARE,Financial Services,B,,1/31/2021,365.0,100820.0
006f200001zaCeyAAE,MIDDLEWARE,Financial Services,B,,1/31/2021,365.0,49355.84600000001
006f200001zaCeyAAE,MIDDLEWARE,Financial Services,B,,1/31/2021,365.0,119792.96
006f200001zaCeyAAE,MIDDLEWARE,Financial Services,B,,1/31/2021,365.0,32870.564
0063a00000iEsbcAAC,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,5342.468425
0063a00000iEsbcAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,10385.7562
0063a00000iEsbcAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-60.451975
0063a00000iEsbcAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-86.1235
0063a00000iEsbcAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-71.02754999999998
0063a00000iEsbeAAC,RHEL,Media/Technology,C,EMEA,9/30/2020,1.0,9407.12655
0063a00000iEsbeAAC,RHEL,Media/Technology,C,EMEA,9/30/2020,365.0,4834.52545
0063a00000iEsbeAAC,RHEL,Media/Technology,C,EMEA,9/30/2020,1.0,-73.71875
0063a00000iEsbeAAC,RHEL,Media/Technology,C,EMEA,9/30/2020,1.0,-64.13135
0063a00000iEsbeAAC,RHEL,Media/Technology,C,EMEA,9/30/2020,1.0,-87.406025
0063a00000iEsbhAAC,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,6469.618675000002
0063a00000iEsbhAAC,RHEL,Manufacturing,C,EMEA,9/30/2020,365.0,3309.855525
0063a00000iEsbhAAC,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-75.211525
0063a00000iEsbhAAC,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-81.8344
0063a00000iEsbhAAC,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-91.29565
0063a00000iEsbjAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,44479.2234
0063a00000iEsbjAAC,RHEL,Retail,C,EMEA,9/30/2020,365.0,23038.13865
0063a00000iEsbjAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,68.13692500000002
0063a00000iEsbjAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,23.206500000000005
0063a00000iEsbjAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,-40.98282500000001
0063a00000iEsbkAAC,RHEL,Product Distributor,C,EMEA,9/30/2020,1.0,6108.535324999999
0063a00000iEsbkAAC,RHEL,Product Distributor,C,EMEA,9/30/2020,365.0,3122.4386750000012
0063a00000iEsbkAAC,RHEL,Product Distributor,C,EMEA,9/30/2020,1.0,-76.57815
0063a00000iEsbkAAC,RHEL,Product Distributor,C,EMEA,9/30/2020,1.0,-82.8436
0063a00000iEsbkAAC,RHEL,Product Distributor,C,EMEA,9/30/2020,1.0,-91.779225
0063a00000iEsblAAC,RHEL,Utilities,C,EMEA,9/30/2020,1.0,37911.518
0063a00000iEsblAAC,RHEL,Utilities,C,EMEA,9/30/2020,365.0,19629.2713
0063a00000iEsblAAC,RHEL,Utilities,C,EMEA,9/30/2020,1.0,43.369475000000016
0063a00000iEsblAAC,RHEL,Utilities,C,EMEA,9/30/2020,1.0,5.061925000000002
0063a00000iEsblAAC,RHEL,Utilities,C,EMEA,9/30/2020,1.0,-49.66615
0063a00000iEsbmAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,10343.222625
0063a00000iEsbmAAC,RHEL,Retail,C,EMEA,9/30/2020,365.0,5320.392175
0063a00000iEsbmAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,-60.620175
0063a00000iEsbmAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,-71.132675
0063a00000iEsbmAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,-86.16555
0063a00000iEsboAAC,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,18205.815725
0063a00000iEsboAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,35168.995975000005
0063a00000iEsboAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,33.02517500000002
0063a00000iEsboAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-53.303475
0063a00000iEsboAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-2.5280999999999807
0063a00000iEsbrAAC,RHEL,Enterprise,C,EMEA,9/30/2020,365.0,56824.22035
0063a00000iEsbrAAC,RHEL,Enterprise,C,EMEA,9/30/2020,1.0,109573.401325
0063a00000iEsbrAAC,RHEL,Enterprise,C,EMEA,9/30/2020,1.0,313.66687500000006
0063a00000iEsbrAAC,RHEL,Enterprise,C,EMEA,9/30/2020,1.0,45.19865
0063a00000iEsbrAAC,RHEL,Enterprise,C,EMEA,9/30/2020,1.0,203.117425
0063a00000iEsbGAAS,RHEL,Government,C,EMEA,9/30/2020,1.0,21805.527
0063a00000iEsbGAAS,RHEL,Government,C,EMEA,9/30/2020,365.0,11269.710275
0063a00000iEsbGAAS,RHEL,Government,C,EMEA,9/30/2020,1.0,-17.371750000000006
0063a00000iEsbGAAS,RHEL,Government,C,EMEA,9/30/2020,1.0,-39.44799999999999
0063a00000iEsbGAAS,RHEL,Government,C,EMEA,9/30/2020,1.0,-71.006525
0063a00000iEsbHAAS,RHEL,Government,C,EMEA,9/30/2020,1.0,28097.279275
0063a00000iEsbHAAS,RHEL,Government,C,EMEA,9/30/2020,365.0,14535.355325
0063a00000iEsbHAAS,RHEL,Government,C,EMEA,9/30/2020,1.0,-22.06032500000001
0063a00000iEsbHAAS,RHEL,Government,C,EMEA,9/30/2020,1.0,6.344449999999981
0063a00000iEsbHAAS,RHEL,Government,C,EMEA,9/30/2020,1.0,-62.6596
0063a00000iEsbJAAS,RHEL,Services,C,EMEA,9/30/2020,1.0,-26.22327499999999
0063a00000iEsbJAAS,RHEL,Services,C,EMEA,9/30/2020,1.0,0.6676999999999964
0063a00000iEsbJAAS,RHEL,Services,C,EMEA,9/30/2020,365.0,13753.877099999998
0063a00000iEsbJAAS,RHEL,Services,C,EMEA,9/30/2020,1.0,26591.658000000003
0063a00000iEsbJAAS,RHEL,Services,C,EMEA,9/30/2020,1.0,-64.656975
0063a00000iEsbKAAS,RHEL,Finance,C,EMEA,9/30/2020,1.0,7275.6961500000025
0063a00000iEsbKAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,3728.232
0063a00000iEsbKAAS,RHEL,Finance,C,EMEA,9/30/2020,1.0,-72.183925
0063a00000iEsbKAAS,RHEL,Finance,C,EMEA,9/30/2020,1.0,-79.60575
0063a00000iEsbKAAS,RHEL,Finance,C,EMEA,9/30/2020,1.0,-90.2444
0063a00000iEsbMAAS,RHEL,Media and Entertainment,C,EMEA,9/30/2020,365.0,5764.229925000002
0063a00000iEsbMAAS,RHEL,Media and Entertainment,C,EMEA,9/30/2020,1.0,11198.351425
0063a00000iEsbMAAS,RHEL,Media and Entertainment,C,EMEA,9/30/2020,1.0,-57.382325
0063a00000iEsbMAAS,RHEL,Media and Entertainment,C,EMEA,9/30/2020,1.0,-68.777875
0063a00000iEsbMAAS,RHEL,Media and Entertainment,C,EMEA,9/30/2020,1.0,-85.051225
0063a00000iEsbOAAS,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,60103.00602499999
0063a00000iEsbOAAS,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,31147.39705
0063a00000iEsbOAAS,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,66.39185
0063a00000iEsbOAAS,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,127.07
0063a00000iEsbOAAS,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-20.29422500000001
0063a00000iEsbRAAS,RHEL,Telecom,C,EMEA,9/30/2020,1.0,18848.1505
0063a00000iEsbRAAS,RHEL,Telecom,C,EMEA,9/30/2020,365.0,9734.7381
0063a00000iEsbRAAS,RHEL,Telecom,C,EMEA,9/30/2020,1.0,-28.53602500000001
0063a00000iEsbRAAS,RHEL,Telecom,C,EMEA,9/30/2020,1.0,-47.626725
0063a00000iEsbRAAS,RHEL,Telecom,C,EMEA,9/30/2020,1.0,-74.917175
0063a00000iEsbSAAS,RHEL,Media,C,EMEA,9/30/2020,365.0,4973.71095
0063a00000iEsbSAAS,RHEL,Media,C,EMEA,9/30/2020,1.0,9675.2794
0063a00000iEsbSAAS,RHEL,Media,C,EMEA,9/30/2020,1.0,-63.12215
0063a00000iEsbSAAS,RHEL,Media,C,EMEA,9/30/2020,1.0,-87.0486
0063a00000iEsbSAAS,RHEL,Media,C,EMEA,9/30/2020,1.0,-72.982875
0063a00000iEsbTAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,31554.04157500001
0063a00000iEsbTAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,365.0,16329.523699999998
0063a00000iEsbTAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,19.40097499999999
0063a00000iEsbTAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-12.514974999999993
0063a00000iEsbTAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-58.097175
0063a00000iEsbUAAS,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,8686.22135
0063a00000iEsbUAAS,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,4460.343525000001
0063a00000iEsbUAAS,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-75.716125
0063a00000iEsbUAAS,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-66.8646
0063a00000iEsbUAAS,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-88.373175
0063a00000iEsbWAAS,RHEL,Information Technology,C,EMEA,9/30/2020,1.0,-72.66749999999998
0063a00000iEsbWAAS,RHEL,Information Technology,C,EMEA,9/30/2020,1.0,-62.680625
0063a00000iEsbWAAS,RHEL,Information Technology,C,EMEA,9/30/2020,365.0,5034.136800000001
0063a00000iEsbWAAS,RHEL,Information Technology,C,EMEA,9/30/2020,1.0,9791.71585
0063a00000iEsbWAAS,RHEL,Information Technology,C,EMEA,9/30/2020,1.0,-86.901425
0063a00000iEsbXAAS,RHEL,Media/Technology,C,EMEA,9/30/2020,1.0,9120.76605
0063a00000iEsbXAAS,RHEL,Media/Technology,C,EMEA,9/30/2020,365.0,4685.878700000001
0063a00000iEsbXAAS,RHEL,Media/Technology,C,EMEA,9/30/2020,1.0,-65.22465
0063a00000iEsbXAAS,RHEL,Media/Technology,C,EMEA,9/30/2020,1.0,-74.5177
0063a00000iEsbXAAS,RHEL,Media/Technology,C,EMEA,9/30/2020,1.0,-87.784475
0063a00000iEsbYAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-55.63724999999999
0063a00000iEsbYAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-39.44799999999999
0063a00000iEsbYAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,365.0,8232.228525000002
0063a00000iEsbYAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,15953.344400000002
0063a00000iEsbYAAS,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-78.743725
0063a00000iEsbaAAC,RHEL,Finance,C,EMEA,9/30/2020,365.0,4097.241775
0063a00000iEsbaAAC,RHEL,Finance,C,EMEA,9/30/2020,1.0,7986.635499999998
0063a00000iEsbaAAC,RHEL,Finance,C,EMEA,9/30/2020,1.0,-69.49272500000001
0063a00000iEsbaAAC,RHEL,Finance,C,EMEA,9/30/2020,1.0,-89.298275
0063a00000iEsbaAAC,RHEL,Finance,C,EMEA,9/30/2020,1.0,-77.650425
0063a00000iEsaoAAC,RHEL,Enterrpise,C,EMEA,9/30/2020,1.0,2.2025249999999943
0063a00000iEsaoAAC,RHEL,Enterrpise,C,EMEA,9/30/2020,1.0,-25.10895000000001
0063a00000iEsaoAAC,RHEL,Enterrpise,C,EMEA,9/30/2020,365.0,13963.517375
0063a00000iEsaoAAC,RHEL,Enterrpise,C,EMEA,9/30/2020,1.0,26995.569275
0063a00000iEsaoAAC,RHEL,Enterrpise,C,EMEA,9/30/2020,1.0,-64.13135
0063a00000iEsapAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,7602.0672250000025
0063a00000iEsapAAC,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,3897.630425
0063a00000iEsapAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-70.94345
0063a00000iEsapAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-78.7227
0063a00000iEsapAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,-89.802875
0063a00000iEsarAAC,RHEL,Information Technology,C,EMEA,9/30/2020,1.0,26410.96915
0063a00000iEsarAAC,RHEL,Information Technology,C,EMEA,9/30/2020,365.0,13660.1056
0063a00000iEsarAAC,RHEL,Information Technology,C,EMEA,9/30/2020,1.0,-0.005099999999998772
0063a00000iEsarAAC,RHEL,Information Technology,C,EMEA,9/30/2020,1.0,-26.727875
0063a00000iEsarAAC,RHEL,Information Technology,C,EMEA,9/30/2020,1.0,-64.909275
0063a00000iEsasAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,84825.33637500001
0063a00000iEsasAAC,RHEL,Retail,C,EMEA,9/30/2020,365.0,43979.143775
0063a00000iEsasAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,134.7231
0063a00000iEsasAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,220.31587499999995
0063a00000iEsasAAC,RHEL,Retail,C,EMEA,9/30/2020,1.0,12.441699999999996
0063a00000iEsavAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,79436.9022
0063a00000iEsavAAC,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,41182.356225
0063a00000iEsavAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,199.98470000000003
0063a00000iEsavAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,119.83740000000004
0063a00000iEsavAAC,RHEL,Financial Services,C,EMEA,9/30/2020,1.0,5.293199999999999
0063a00000iEsaxAAC,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-81.96055
0063a00000iEsaxAAC,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-75.379725
0063a00000iEsaxAAC,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,-91.358725
0063a00000iEsaxAAC,RHEL,Manufacturing,C,EMEA,9/30/2020,1.0,6429.6922
